GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Date,AllActors,Candidate,Sentiment,TextForTopics,TopicNum,TopicLabel
1057525345,20220807,202208,2022,2022.5945,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,42,42,4,1,1.9,60,1,60,0.0,0,,,,,,,1,Kenya,KE,KE,1.0,38.0,KE,1,Kenya,KE,KE,1.0,38.0,KE,20220807,https://www.goshennews.com/news/national_news/kenya-election/image_10a2b66c-459c-5708-b0a9-1476d20bb46b.html,2022-08-07, SCHOOL HTTPS://WWW.GOSHENNEWS.COM/NEWS/NATIONAL_NEWS/KENYA-ELECTION/IMAGE_10A2B66C-459C-5708-B0A9-1476D20BB46B.HTML,Election Process,Neutral,SCHOOL  Kenya Kenya,98,Other
1057525671,20220807,202208,2022,2022.5945,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,43,43,4,1,2.8,60,1,60,0.0,1,Kenya,KE,KE,1.0,38.0,KE,0,,,,,,,1,Kenya,KE,KE,1.0,38.0,KE,20220807,https://www.goshennews.com/news/national_news/kenya-election/image_10a2b66c-459c-5708-b0a9-1476d20bb46b.html,2022-08-07,SCHOOL  HTTPS://WWW.GOSHENNEWS.COM/NEWS/NATIONAL_NEWS/KENYA-ELECTION/IMAGE_10A2B66C-459C-5708-B0A9-1476D20BB46B.HTML,Election Process,Neutral,SCHOOL  Kenya  Kenya,98,Other
1057528553,20220807,202208,2022,2022.5945,CVL,POPULATION,,,,,,CVL,,,,,,,,,,,,,1,20,20,2,1,3.0,10,1,10,2.088772845953,1,Kenya,KE,KE,1.0,38.0,KE,0,,,,,,,1,Kenya,KE,KE,1.0,38.0,KE,20220807,https://www.standardmedia.co.ke/business/article/2001452610/nhif-s-big-gains-in-financing-health-sector-in-last-10-years,2022-08-07,POPULATION  HTTPS://WWW.STANDARDMEDIA.CO.KE/BUSINESS/ARTICLE/2001452610/NHIF-S-BIG-GAINS-IN-FINANCING-HEALTH-SECTOR-IN-LAST-10-YEARS,General,Positive,POPULATION  Kenya  Kenya,4,Indigenous / Ethnic Groups
1057528592,20220807,202208,2022,2022.5945,GOV,HEAD OF STATE,,,,,,GOV,,,KEN,KENYAN,KEN,,,,,,,,1,50,50,5,1,3.5,10,1,10,2.088772845953,1,Kenya,KE,KE,1.0,38.0,KE,1,Kenya,KE,KE,1.0,38.0,KE,1,Kenya,KE,KE,1.0,38.0,KE,20220807,https://www.standardmedia.co.ke/business/article/2001452610/nhif-s-big-gains-in-financing-health-sector-in-last-10-years,2022-08-07,HEAD OF STATE KENYAN HTTPS://WWW.STANDARDMEDIA.CO.KE/BUSINESS/ARTICLE/2001452610/NHIF-S-BIG-GAINS-IN-FINANCING-HEALTH-SECTOR-IN-LAST-10-YEARS,General,Positive,HEAD OF STATE KENYAN Kenya Kenya Kenya,10,Presidential Coverage
1057531683,20220807,202208,2022,2022.5945,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,36,36,3,1,4.0,6,1,6,0.72765072765073,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07, SCHOOL HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"SCHOOL  Muranga, Central, Kenya Muranga, Central, Kenya",97,Other
1057531693,20220807,202208,2022,2022.5945,,,,,,,,,,,KEN,KENYA,KEN,,,,,,,,0,130,130,13,3,-4.4,10,2,10,0.73341353700382,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07, KENYA HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA  Muranga, Central, Kenya Muranga, Central, Kenya",19,Other
1057531694,20220807,202208,2022,2022.5945,,,,,,,,,,,KENGOV,UHURU KENYATTA,KEN,,,,,GOV,,,1,57,57,5,1,8.0,10,1,10,0.72765072765073,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07, UHURU KENYATTA HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"UHURU KENYATTA  Muranga, Central, Kenya Muranga, Central, Kenya",87,Other
1057531724,20220807,202208,2022,2022.5945,AFR,AFRICA,AFR,,,,,,,,COD,DR CONGO,COD,,,,,,,,0,30,30,3,1,4.0,18,6,18,-0.7125890736342,1,South Africa,SF,SF,-30.0,26.0,SF,1,Congo,CF,CF,-1.0,15.0,CF,1,Kenya,KE,KE,1.0,38.0,KE,20220807,https://www.africaleader.com/news/272645584/blinken-heads-to-africa-to-counter-russian-influence-on-the-continent,2022-08-07,AFRICA DR CONGO HTTPS://WWW.AFRICALEADER.COM/NEWS/272645584/BLINKEN-HEADS-TO-AFRICA-TO-COUNTER-RUSSIAN-INFLUENCE-ON-THE-CONTINENT,General,Neutral,AFRICA DR CONGO South Africa Congo Kenya,112,Other
1057531826,20220807,202208,2022,2022.5945,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,0,13,13,1,1,0.4,6,2,6,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,VOTER  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"VOTER  Muranga, Central, Kenya  Muranga, Central, Kenya",24,Other
1057531828,20220807,202208,2022,2022.5945,CVL,VOTER,,,,,,CVL,,,GOV,PRESIDENT,,,,,,GOV,,,0,36,36,3,1,4.0,20,2,20,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,VOTER PRESIDENT HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"VOTER PRESIDENT Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",24,Other
1057531830,20220807,202208,2022,2022.5945,CVL,VOTER,,,,,,CVL,,,KEN,KENYA,KEN,,,,,,,,0,13,13,1,1,0.4,2,2,2,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,VOTER KENYA HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"VOTER KENYA Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",24,Other
1057531831,20220807,202208,2022,2022.5945,CVL,VOTER,,,,,,CVL,,,KEN,KENYA,KEN,,,,,,,,0,51,51,5,1,3.4,4,2,4,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,VOTER KENYA HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"VOTER KENYA Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",24,Other
1057531836,20220807,202208,2022,2022.5945,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,36,36,3,1,4.0,18,2,18,0.73533447345485,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,SCHOOL  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"SCHOOL  Muranga, Central, Kenya  Muranga, Central, Kenya",97,Other
1057531838,20220807,202208,2022,2022.5945,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,874,87,8,2,10.0,6,2,6,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,SCHOOL  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"SCHOOL  Muranga, Central, Kenya  Muranga, Central, Kenya",97,Other
1057531842,20220807,202208,2022,2022.5945,EDU,SCHOOL,,,,,,EDU,,,KEN,KENYA,KEN,,,,,,,,0,36,36,3,1,4.0,8,2,8,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,SCHOOL KENYA HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"SCHOOL KENYA Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",97,Other
1057531883,20220807,202208,2022,2022.5945,GOV,PRESIDENT,,,,,,GOV,,,CVL,VOTER,,,,,,CVL,,,0,36,36,3,1,4.0,20,2,20,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,PRESIDENT VOTER HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"PRESIDENT VOTER Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",24,Other
1057532048,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,,,,,,,,,,,0,13,13,1,1,0.4,8,2,8,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA  Muranga, Central, Kenya  Muranga, Central, Kenya",19,Other
1057532049,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,,,,,,,,,,,0,30,30,3,1,4.0,4,2,4,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA  Muranga, Central, Kenya  Muranga, Central, Kenya",19,Other
1057532050,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,,,,,,,,,,,0,36,36,3,1,4.0,4,2,4,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA  Muranga, Central, Kenya  Muranga, Central, Kenya",19,Other
1057532051,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,,,,,,,,,,,0,51,51,5,1,3.4,8,2,8,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA  Muranga, Central, Kenya  Muranga, Central, Kenya",19,Other
1057532052,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,,,,,,,,,,,0,83,83,8,2,5.0,8,2,8,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA  Muranga, Central, Kenya  Muranga, Central, Kenya",19,Other
1057532053,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,,,,,,,,,,,0,141,141,14,3,-6.5,8,2,8,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA  Muranga, Central, Kenya  Muranga, Central, Kenya",19,Other
1057532054,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,13,13,1,1,0.4,2,2,2,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA VOTER HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA VOTER Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",24,Other
1057532055,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,36,36,3,1,4.0,8,2,8,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA SCHOOL HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA SCHOOL Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",97,Other
1057532056,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,874,87,8,2,10.0,4,2,4,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,KENYA SCHOOL HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"KENYA SCHOOL Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",97,Other
1057532057,20220807,202208,2022,2022.5945,KENGOV,UHURU KENYATTA,KEN,,,,,GOV,,,,,,,,,,,,,1,51,51,5,1,3.4,6,2,6,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,UHURU KENYATTA  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"UHURU KENYATTA  Muranga, Central, Kenya  Muranga, Central, Kenya",87,Other
1057532058,20220807,202208,2022,2022.5945,KENGOV,UHURU KENYATTA,KEN,,,,,GOV,,,,,,,,,,,,,1,57,57,5,1,8.0,30,2,30,0.73533447345485,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,0,,,,,,,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,UHURU KENYATTA  HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"UHURU KENYATTA  Muranga, Central, Kenya  Muranga, Central, Kenya",87,Other
1057532059,20220807,202208,2022,2022.5945,KENGOV,UHURU KENYATTA,KEN,,,,,GOV,,,KEN,KENYA,KEN,,,,,,,,1,51,51,5,1,3.4,4,2,4,0.73341353700382,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,4,"Muranga, Central, Kenya",KE,KE01,-0.716667,37.15,-2257236,20220807,https://www.africaleader.com/news/272645548/kenya-presidential-candidates-wrap-up-their-campaigns-before-vote,2022-08-07,UHURU KENYATTA KENYA HTTPS://WWW.AFRICALEADER.COM/NEWS/272645548/KENYA-PRESIDENTIAL-CANDIDATES-WRAP-UP-THEIR-CAMPAIGNS-BEFORE-VOTE,Kenyatta,Neutral,"UHURU KENYATTA KENYA Muranga, Central, Kenya Muranga, Central, Kenya Muranga, Central, Kenya",87,Other
1057532732,20220807,202208,2022,2022.5945,,,,,,,,,,,KEN,KENYA,KEN,,,,,,,,0,20,20,2,1,3.0,4,1,4,0.90960773166572,0,,,,,,,4,"Siaya, Nyanza, Kenya",KE,KE07,0.061158,34.2882,29069,4,"Siaya, Nyanza, Kenya",KE,KE07,0.061158,34.2882,29069,20220807,https://www.kachwanya.com/2022/08/07/raila-vs-ruto-2022-a-detailed-breakdown-of-railas-51-possible-win/,2022-08-07, KENYA HTTPS://WWW.KACHWANYA.COM/2022/08/07/RAILA-VS-RUTO-2022-A-DETAILED-BREAKDOWN-OF-RAILAS-51-POSSIBLE-WIN/,Ruto (Deputy),Neutral,"KENYA  Siaya, Nyanza, Kenya Siaya, Nyanza, Kenya",150,Other
1057532733,20220807,202208,2022,2022.5945,,,,,,,,,,,KENGOV,RAILA ODINGA,KEN,,,,,GOV,,,0,51,51,5,1,3.4,6,1,6,0.90960773166572,0,,,,,,,4,"Kajiado, Rift Valley, Kenya",KE,KE08,-1.85238,36.7768,-2247472,4,"Kajiado, Rift Valley, Kenya",KE,KE08,-1.85238,36.7768,-2247472,20220807,https://www.kachwanya.com/2022/08/07/raila-vs-ruto-2022-a-detailed-breakdown-of-railas-51-possible-win/,2022-08-07, RAILA ODINGA HTTPS://WWW.KACHWANYA.COM/2022/08/07/RAILA-VS-RUTO-2022-A-DETAILED-BREAKDOWN-OF-RAILAS-51-POSSIBLE-WIN/,Ruto (Deputy),Neutral,"RAILA ODINGA  Kajiado, Rift Valley, Kenya Kajiado, Rift Valley, Kenya",117,Other
1057532777,20220807,202208,2022,2022.5945,,,,,,,,,,,kik,KIKUYU,,,kik,,,,,,0,42,42,4,1,1.9,2,1,2,0.90960773166572,0,,,,,,,4,"Kericho, Central, Kenya",KE,KE01,-0.410736,37.0231,-2249882,4,"Kericho, Central, Kenya",KE,KE01,-0.410736,37.0231,-2249882,20220807,https://www.kachwanya.com/2022/08/07/raila-vs-ruto-2022-a-detailed-breakdown-of-railas-51-possible-win/,2022-08-07, KIKUYU HTTPS://WWW.KACHWANYA.COM/2022/08/07/RAILA-VS-RUTO-2022-A-DETAILED-BREAKDOWN-OF-RAILAS-51-POSSIBLE-WIN/,Ruto (Deputy),Neutral,"KIKUYU  Kericho, Central, Kenya Kericho, Central, Kenya",-1,Uncategorised
1057532778,20220807,202208,2022,2022.5945,,,,,,,,,,,kik,KIKUYU,,,kik,,,,,,0,42,42,4,1,1.9,3,1,3,0.90960773166572,0,,,,,,,4,"Baringo, Rift Valley, Kenya",KE,KE08,0.633458,36.257,-2257004,4,"Baringo, Rift Valley, Kenya",KE,KE08,0.633458,36.257,-2257004,20220807,https://www.kachwanya.com/2022/08/07/raila-vs-ruto-2022-a-detailed-breakdown-of-railas-51-possible-win/,2022-08-07, KIKUYU HTTPS://WWW.KACHWANYA.COM/2022/08/07/RAILA-VS-RUTO-2022-A-DETAILED-BREAKDOWN-OF-RAILAS-51-POSSIBLE-WIN/,Ruto (Deputy),Neutral,"KIKUYU  Baringo, Rift Valley, Kenya Baringo, Rift Valley, Kenya",-1,Uncategorised
1057533121,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,4,1,4,0.90960773166572,4,"Siaya, Nyanza, Kenya",KE,KE07,0.061158,34.2882,29069,0,,,,,,,4,"Siaya, Nyanza, Kenya",KE,KE07,0.061158,34.2882,29069,20220807,https://www.kachwanya.com/2022/08/07/raila-vs-ruto-2022-a-detailed-breakdown-of-railas-51-possible-win/,2022-08-07,KENYA  HTTPS://WWW.KACHWANYA.COM/2022/08/07/RAILA-VS-RUTO-2022-A-DETAILED-BREAKDOWN-OF-RAILAS-51-POSSIBLE-WIN/,Ruto (Deputy),Neutral,"KENYA  Siaya, Nyanza, Kenya  Siaya, Nyanza, Kenya",150,Other
1057533122,20220807,202208,2022,2022.5945,KEN,KENYA,KEN,,,,,,,,KENGOV,RAILA ODINGA,KEN,,,,,GOV,,,0,51,51,5,1,3.4,1,1,1,0.90960773166572,4,"Kajiado, Rift Valley, Kenya",KE,KE08,-1.85238,36.7768,-2247472,4,"Kajiado, Rift Valley, Kenya",KE,KE08,-1.85238,36.7768,-2247472,4,"Narok, Rift Valley, Kenya",KE,KE08,-1.07829,35.8601,-2258447,20220807,https://www.kachwanya.com/2022/08/07/raila-vs-ruto-2022-a-detailed-breakdown-of-railas-51-possible-win/,2022-08-07,KENYA RAILA ODINGA HTTPS://WWW.KACHWANYA.COM/2022/08/07/RAILA-VS-RUTO-2022-A-DETAILED-BREAKDOWN-OF-RAILAS-51-POSSIBLE-WIN/,Ruto (Deputy),Neutral,"KENYA RAILA ODINGA Kajiado, Rift Valley, Kenya Kajiado, Rift Valley, Kenya Narok, Rift Valley, Kenya",117,Other
